sample,circuit_state,global_z,resamples,circuit_delay_ns,wns_ns,tns_ns,violation,critical_path_id,critical_path
1,pre_optimization,-0.6551853536430725,0,0.3196505292332762,-0.0046505292332761905,-0.0046505292332761905,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
1,post_optimization,-0.6551853536430725,0,0.3080631225208652,0.006936877479134795,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
2,pre_optimization,0.786336974405439,0,0.3223759397965179,-0.007375939796517905,-0.007375939796517905,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
2,post_optimization,0.786336974405439,0,0.3098435829288095,0.005156417071190522,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
3,pre_optimization,-1.185601867364901,0,0.2917225422044273,0.02327745779557272,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
3,post_optimization,-1.185601867364901,0,0.27781277045103364,0.03718722954896636,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
4,pre_optimization,-0.3019538153383101,0,0.3053208075702332,0.00967919242976678,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
4,post_optimization,-0.3019538153383101,0,0.28744254410850706,0.027557455891492944,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
5,pre_optimization,0.6609486836384235,0,0.33603821652541604,-0.021038216525416042,-0.021038216525416042,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
5,post_optimization,0.6609486836384235,0,0.31476078977592414,0.00023921022407585868,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
6,pre_optimization,-0.7580166300500291,0,0.3167758096991564,-0.0017758096991564165,-0.0017758096991564165,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
6,post_optimization,-0.7580166300500291,0,0.30404000394648933,0.010959996053510668,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
7,pre_optimization,0.29193650077935557,0,0.3222695649104995,-0.007269564910499515,-0.007269564910499515,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
7,post_optimization,0.29193650077935557,0,0.30418854432374187,0.01081145567625813,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
8,pre_optimization,0.319075818234384,0,0.3234523276930107,-0.008452327693010686,-0.008452327693010686,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
8,post_optimization,0.319075818234384,0,0.3070192898849573,0.0079807101150427,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
9,pre_optimization,-1.1376978446294268,0,0.30552360390781946,0.009476396092180539,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
9,post_optimization,-1.1376978446294268,0,0.28842585538938653,0.02657414461061347,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
10,pre_optimization,-2.844765951486734,0,0.2948499061059181,0.0201500938940819,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
10,post_optimization,-2.844765951486734,0,0.27936033012759665,0.03563966987240336,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
11,pre_optimization,2.6083359940940136,0,0.35975888560093017,-0.044758885600930165,-0.056105711685868975,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
11,post_optimization,2.6083359940940136,0,0.345804238471794,-0.030804238471793977,-0.032170894760529256,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
12,pre_optimization,-0.5584561506911465,0,0.31476224140302556,0.00023775859697444668,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
12,post_optimization,-0.5584561506911465,0,0.3016430587044111,0.013356941295588898,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
13,pre_optimization,1.4904575933461206,0,0.3303537425635588,-0.015353742563558814,-0.015353742563558814,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
13,post_optimization,1.4904575933461206,0,0.31681020900246537,-0.0018102090024653683,-0.0018102090024653683,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
14,pre_optimization,-0.27510369273509633,0,0.3154397398375598,-0.00043973983755979384,-0.00043973983755979384,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
14,post_optimization,-0.27510369273509633,0,0.29923072967158126,0.01576927032841874,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
15,pre_optimization,-0.9447470176581674,0,0.31157571309952126,0.0034242869004787457,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
15,post_optimization,-0.9447470176581674,0,0.3009203805601627,0.014079619439837321,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
16,pre_optimization,1.989287495341615,0,0.32952419308919967,-0.014524193089199666,-0.014524193089199666,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
16,post_optimization,1.989287495341615,0,0.3107802973500639,0.004219702649936097,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
17,pre_optimization,-0.044756291978913225,0,0.320027454347665,-0.005027454347664995,-0.005027454347664995,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
17,post_optimization,-0.044756291978913225,0,0.30707420437353705,0.00792579562646295,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
18,pre_optimization,0.03075226181804944,0,0.3242022952507969,-0.00920229525079691,-0.00920229525079691,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
18,post_optimization,0.03075226181804944,0,0.30946133036255247,0.005538669637447535,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
19,pre_optimization,1.0361569177651613,0,0.3329288218409953,-0.017928821840995313,-0.017928821840995313,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
19,post_optimization,1.0361569177651613,0,0.31587154676957313,-0.0008715467695731283,-0.0008715467695731283,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
20,pre_optimization,0.12885463749147502,0,0.3133865282778145,0.001613471722185511,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
20,post_optimization,0.12885463749147502,0,0.2998164763830561,0.015183523616943917,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
21,pre_optimization,-1.9749410212328513,0,0.29381765111246994,0.021182348887530067,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
21,post_optimization,-1.9749410212328513,0,0.28592571884604784,0.029074281153952164,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
22,pre_optimization,-1.354118674529134,0,0.2982036704685351,0.016796329531464926,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
22,post_optimization,-1.354118674529134,0,0.28647520688204614,0.02852479311795386,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
23,pre_optimization,0.26325786916579164,0,0.3279827653605087,-0.012982765360508686,-0.012982765360508686,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
23,post_optimization,0.26325786916579164,0,0.3132073153086624,0.0017926846913375871,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
24,pre_optimization,0.7978810912808859,0,0.328149174254472,-0.013149174254471985,-0.013149174254471985,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
24,post_optimization,0.7978810912808859,0,0.3110212214318704,0.003978778568129615,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
25,pre_optimization,0.7777806938223101,0,0.3214963594401494,-0.006496359440149424,-0.006496359440149424,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
25,post_optimization,0.7777806938223101,0,0.30443653133297705,0.010563468667022957,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
26,pre_optimization,-1.8958473932509736,0,0.3078966119044816,0.007103388095518415,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
26,post_optimization,-1.8958473932509736,0,0.28902861532090895,0.025971384679091047,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
27,pre_optimization,0.2066003062283895,0,0.3192693247409568,-0.004269324740956815,-0.004269324740956815,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
27,post_optimization,0.2066003062283895,0,0.3018647581443904,0.013135241855609603,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
28,pre_optimization,1.1366059593133988,0,0.32766415870695254,-0.012664158706952533,-0.012664158706952533,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
28,post_optimization,1.1366059593133988,0,0.3166719641364308,-0.0016719641364307813,-0.0016719641364307813,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
29,pre_optimization,0.5723722882300474,0,0.3085421777799092,0.006457822220090781,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
29,post_optimization,0.5723722882300474,0,0.2928011150430685,0.02219888495693151,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
30,pre_optimization,0.2848491093712273,0,0.33657397326054883,-0.02157397326054883,-0.02157397326054883,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
30,post_optimization,0.2848491093712273,0,0.32280342696068287,-0.007803426960682869,-0.007803426960682869,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
31,pre_optimization,-1.0224568444634294,0,0.31414527811741694,0.0008547218825830649,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
31,post_optimization,-1.0224568444634294,0,0.2972427451587327,0.017757254841267278,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
32,pre_optimization,-0.6742291910532251,0,0.3148577449391622,0.0001422550608378148,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
32,post_optimization,-0.6742291910532251,0,0.29914434067298684,0.01585565932701316,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
33,pre_optimization,-0.25257867132861744,0,0.315009149181676,-9.149181675993656e-06,-9.149181675993656e-06,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
33,post_optimization,-0.25257867132861744,0,0.2970481437242062,0.01795185627579382,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
34,pre_optimization,-0.7406875209131326,0,0.34057430650411696,-0.02557430650411696,-0.02557430650411696,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
34,post_optimization,-0.7406875209131326,0,0.32342900251696677,-0.008429002516966766,-0.008429002516966766,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
35,pre_optimization,-0.5281067311228883,0,0.31760273617057055,-0.002602736170570552,-0.002602736170570552,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
35,post_optimization,-0.5281067311228883,0,0.298884622707727,0.016115377292273025,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
36,pre_optimization,-0.3536870760678929,0,0.32348763864442415,-0.008487638644424145,-0.008487638644424145,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
36,post_optimization,-0.3536870760678929,0,0.30428345475625873,0.010716545243741271,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
37,pre_optimization,0.31678962386636605,0,0.3324238550250086,-0.017423855025008594,-0.017423855025008594,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
37,post_optimization,0.31678962386636605,0,0.31453756895777657,0.00046243104222343234,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
38,pre_optimization,0.35797069704827855,0,0.314155761862311,0.000844238137689024,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
38,post_optimization,0.35797069704827855,0,0.30245420450012683,0.012545795499873169,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
39,pre_optimization,0.12441482653403985,0,0.31130632062800484,0.003693679371995162,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
39,post_optimization,0.12441482653403985,0,0.2987184393364853,0.016281560663514716,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
40,pre_optimization,-1.3219933353240614,0,0.2964240615374122,0.018575938462587815,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
40,post_optimization,-1.3219933353240614,0,0.28030943629324623,0.034690563706753774,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
41,pre_optimization,-0.634476707603801,0,0.30032172325219575,0.014678276747804253,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
41,post_optimization,-0.634476707603801,0,0.2863948763901702,0.028605123609829808,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
42,pre_optimization,-0.19161574678140927,0,0.30783626063008707,0.007163739369912936,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
42,post_optimization,-0.19161574678140927,0,0.29180704861976053,0.023192951380239468,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
43,pre_optimization,-0.6243447120439684,0,0.31349196991580036,0.0015080300841996408,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
43,post_optimization,-0.6243447120439684,0,0.29429298684021094,0.020707013159789067,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
44,pre_optimization,0.9947473982666822,0,0.3177640621710881,-0.0027640621710880997,-0.0027640621710880997,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
44,post_optimization,0.9947473982666822,0,0.304367069355317,0.010632930644683014,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
45,pre_optimization,-1.127136766017187,0,0.31721834695828244,-0.0022183469582824356,-0.0022183469582824356,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
45,post_optimization,-1.127136766017187,0,0.2978146263192413,0.017185373680758675,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
46,pre_optimization,0.024618463470067166,0,0.3139779288452993,0.00102207115470071,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
46,post_optimization,0.024618463470067166,0,0.3022825110286296,0.012717488971370428,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
47,pre_optimization,0.9033752915956631,0,0.3206854101676331,-0.005685410167633076,-0.005685410167633076,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
47,post_optimization,0.9033752915956631,0,0.3046738478729463,0.010326152127053678,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
48,pre_optimization,-1.64489165433433,0,0.3014662435354535,0.01353375646454652,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
48,post_optimization,-1.64489165433433,0,0.2862993972887591,0.02870060271124092,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
49,pre_optimization,-1.1183679917841858,0,0.30633930478113486,0.008660695218865144,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
49,post_optimization,-1.1183679917841858,0,0.28957830750232627,0.02542169249767373,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
50,pre_optimization,0.031423102822089884,0,0.33025589073229783,-0.015255890732297828,-0.015255890732297828,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
50,post_optimization,0.031423102822089884,0,0.3121449201898316,0.002855079810168415,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
51,pre_optimization,-0.15181762297788662,0,0.31838725713137783,-0.00338725713137783,-0.00338725713137783,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
51,post_optimization,-0.15181762297788662,0,0.2991070351380099,0.0158929648619901,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
52,pre_optimization,-0.2458594117524566,0,0.32059134807733436,-0.005591348077334357,-0.005591348077334357,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
52,post_optimization,-0.2458594117524566,0,0.303632710597321,0.011367289402679004,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
53,pre_optimization,0.38757804168210563,0,0.3171667423319992,-0.002166742331999205,-0.002166742331999205,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
53,post_optimization,0.38757804168210563,0,0.30335146377723615,0.01164853622276385,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
54,pre_optimization,-0.695090965820881,0,0.3029801081103959,0.012019891889604117,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
54,post_optimization,-0.695090965820881,0,0.2925639572813638,0.022436042718636195,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
55,pre_optimization,-2.162650395257644,0,0.2965176360622949,0.018482363937705082,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
55,post_optimization,-2.162650395257644,0,0.28143039353241206,0.03356960646758794,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
56,pre_optimization,0.23405615365173793,0,0.30757794127234417,0.007422058727655834,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
56,post_optimization,0.23405615365173793,0,0.29543138323823726,0.019568616761762747,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
57,pre_optimization,-2.805612562118389,0,0.27913293000930084,0.03586706999069916,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
57,post_optimization,-2.805612562118389,0,0.26391647333758367,0.051083526662416334,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
58,pre_optimization,-0.6276300280036133,0,0.32161897676035694,-0.006618976760356943,-0.006618976760356943,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
58,post_optimization,-0.6276300280036133,0,0.301176679788702,0.013823320211298007,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
59,pre_optimization,-0.20560994145398115,0,0.32444159451732973,-0.009441594517329732,-0.009441594517329732,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
59,post_optimization,-0.20560994145398115,0,0.310502386526855,0.004497613473144979,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
60,pre_optimization,-0.15373708799040164,0,0.31787398111887,-0.002873981118869995,-0.002873981118869995,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
60,post_optimization,-0.15373708799040164,0,0.29890097810049276,0.016099021899507238,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
61,pre_optimization,-0.12810108297558495,0,0.3119809267287227,0.003019073271277317,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
61,post_optimization,-0.12810108297558495,0,0.3015581352028941,0.013441864797105907,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
62,pre_optimization,0.20873271342288724,0,0.3385394532660402,-0.023539453266040178,-0.023539453266040178,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
62,post_optimization,0.20873271342288724,0,0.31967467222984614,-0.004674672229846133,-0.004674672229846133,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
63,pre_optimization,1.044391092805325,0,0.32946944286614055,-0.014469442866140547,-0.014469442866140547,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
63,post_optimization,1.044391092805325,0,0.3155272312801055,-0.0005272312801055112,-0.0005272312801055112,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
64,pre_optimization,-0.7505216669721334,0,0.31948504661204696,-0.004485046612046961,-0.004485046612046961,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
64,post_optimization,-0.7505216669721334,0,0.30487072737729176,0.01012927262270824,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
65,pre_optimization,-1.2682192998942938,0,0.30243460017321305,0.01256539982678695,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
65,post_optimization,-1.2682192998942938,0,0.2854068733338582,0.029593126666141778,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
66,pre_optimization,0.7331375085423022,0,0.32015303268346845,-0.00515303268346845,-0.00515303268346845,True,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
66,post_optimization,0.7331375085423022,0,0.30193895769845275,0.013061042301547254,0,False,D:rise|G4[0]|G5[0]|G6[0]|G7[1]|OUT:rise,D -> G4 -> G5 -> G6 -> G7
67,pre_optimization,0.5614539596355326,0,0.3120434886658123,0.002956511334187728,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
67,post_optimization,0.5614539596355326,0,0.30037020143189663,0.01462979856810337,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
68,pre_optimization,1.0484225919714034,0,0.32243894455949074,-0.007438944559490734,-0.007438944559490734,True,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
68,post_optimization,1.0484225919714034,0,0.3096475150465242,0.005352484953475789,0,False,A:rise|G1[0]|G2[0]|G3[0]|G7[0]|OUT:rise,A -> G1 -> G2 -> G3 -> G7
